Id,Source,Discarded/Nurturing Reason,Acquisition Campaign,City
9htodhc4,Inbound,Wrong Data,,
zq1m57wj,Outbound,Unreachable,ArtFair,Charlotte
rt643yue,Outbound,,TradeShow,Washington
6gc0bvdy,Outbound,Unreachable,,
ofie9524,Outbound,Not the right moment,VirtualMeetups,Columbus
bhqss5ee,Outbound,Wrong Data,,Denver
m2oma0nu,Outbound,,FestivalFever,
kjseec73,Inbound,Wrong Data,,
nlg83d3x,Outbound,Not Target,TradeShow,Chicago
m5zln6um,Outbound,,TradeShow,San Francisco
ushtzo52,Outbound,Competitor,Corporate Connect,
j7g34lx9,Outbound,,VirtualMeetups,
ndkcxqf2,Outbound,Competitor,VirtualMeetups,
va37y9dw,Inbound,Not the right moment,TradeShow 5,Jacksonville
10zbjclr,Outbound,Not Target,VirtualMeetups,Indianapolis
a7r3op8x,Outbound,,VirtualMeetups,Chicago
caz65gtl,Outbound,Not the right moment,VirtualMeetups,
88glybek,Outbound,,VirtualMeetups,Philadelphia
9m7x1wrb,Outbound,Competitor,ArtFair,New York
wbr4djer,Outbound,,TradeShow 7,Jacksonville
5nyp777y,Outbound,Unreachable,TradeShow 7,San Francisco
f2exrx5u,Outbound,,Corporate Connect,Philadelphia
2dq5yyv9,Outbound,,FestivalFever,
yrcj7wlh,Inbound,,EducationExpo 2,
qvhebp0k,Outbound,Not Target,VirtualMeetups,San Francisco
p7c2mckf,Outbound,Not feeling,Digital kit 2,
jlofpl30,Outbound,,FestivalFever,
95andktg,Outbound,,ArtFair,Chicago
sueddyhf,Inbound,,EducationExpo 2,
7wfag9h7,Outbound,Not feeling,FestivalFever,
oarmvgo2,Outbound,Not feeling,Digital kit 2,Columbus
7uz3bv1m,Inbound,,Branding book,
30jk0m91,Outbound,Unreachable,June Launch,Indianapolis
dyzrj5aa,Outbound,Unreachable,,
1y0ci60o,Outbound,,VirtualMeetups,
wgwtbeqm,Outbound,Unreachable,ArtFair,Los Angeles
evmxz5yx,Inbound,,,Los Angeles
13h6zili,Outbound,Not feeling,TradeShow 7,
44uaex0x,Outbound,,VirtualMeetups,Indianapolis
uh675ryj,Inbound,Not feeling,,Chicago
zgwpniru,Outbound,Not feeling,VirtualMeetups,Phoenix
2lfljafv,Inbound,Not Fit,,San Francisco
hz6y57ef,Inbound,Not Target,VirtualMeetups,Seattle
p455a41o,Outbound,Competitor,Digital kit 2,Philadelphia
x0nvaas7,Inbound,,,
vnljnrb1,Outbound,Not feeling,Digital kit 2,
z194a3oo,Outbound,,EducationExpo 2,Chicago
0szg36qr,Outbound,,ArtFair,Denver
8ofp08wx,Outbound,,EducationExpo 2,
ax56wf1y,Outbound,Not the right moment,Digital kit 2,
arcnzyyy,Outbound,Unreachable,Digital kit 2,
59krff1h,Outbound,Competitor,Corporate Connect,Chicago
qpkwycdr,Outbound,Competitor,Digital kit 2,
yhdechqe,Outbound,Not Target,Digital kit 2,
1xmtu4u8,Inbound,,Digital kit,
6dmkw1iu,Outbound,,ArtFair,Austin
fnkanxre,Outbound,Not feeling,Digital kit 2,
gl5wl6ir,Inbound,Wrong Data,Stu Campaign,San Jose
6sw63ek5,Outbound,,TradeShow,San Francisco
jbwfnk8c,Outbound,,TradeShow,Chicago
zcakod91,Outbound,,,
ohl4r0xw,Outbound,Not Target,ArtFair,
xzc80kgy,Outbound,Not Target,FestivalFever,Indianapolis
162ql3qc,Outbound,,TradeShow 7,Chicago
vii45vfa,Outbound,Not the right moment,VirtualMeetups,Chicago
vw5e667z,Inbound,,EducationExpo 2,
seyovvlc,Outbound,,FestivalFever,San Francisco
d30hw4uq,Outbound,Not Target,VirtualMeetups,Chicago
gf9w1h6x,Outbound,,,Chicago
319tgfj1,Outbound,Not the right moment,ArtFair,Chicago
nyakwapz,Outbound,Unreachable,TradeShow,Columbus
iq6f3ji2,Outbound,Not the right moment,VirtualMeetups,
k7co4rc8,Outbound,,EducationExpo 2,Columbus
6uk5hinw,Outbound,Wrong Data,TradeShow,
o7e1b293,Outbound,Not Fit,Branding book,Chicago
9pfin3uh,Outbound,Wrong Data,Stu Campaign,San Diego
gn759wmt,Inbound,Not the right moment,VirtualMeetups,San Francisco
qycf6x9a,Inbound,,VirtualMeetups,Denver
llol4hh7,Outbound,,VirtualMeetups,Columbus
3k1icgn2,Outbound,Not the right moment,VirtualMeetups,Houston
ozao1fke,Outbound,Not the right moment,TradeShow,San Francisco
4v9coxfx,Inbound,Unreachable,Digital kit,
mfe9bs6w,Outbound,,Branding book,
sfsixfyw,Outbound,,VirtualMeetups,San Francisco
s3c7lor2,Outbound,,TradeShow 7,Chicago
st3p93rk,Inbound,Unreachable,EducationExpo 2,San Francisco
nalc4wg2,Outbound,,ArtFair,Houston
lvtdyi2g,Outbound,Not Target,TradeShow,
kb43j3cl,Outbound,,Corporate Connect,Indianapolis
h0tw54mk,Outbound,Competitor,,
2256zd6l,Inbound,Not Fit,Event Management Guide,
6hrabmyi,Outbound,Not Target,Stu Campaign,Philadelphia
8mhbt4r8,Outbound,,TradeShow 6,Chicago
96gsai7z,Inbound,,,San Diego
izoy3iay,Outbound,Wrong Data,Stu Campaign,Chicago
cs2fpfvl,Inbound,Not Target,,San Francisco
dy558gjs,Outbound,,TradeShow,
evq4zjag,Outbound,,Digital kit 2,
acqob0za,Inbound,,EducationExpo 2,
lfhzaxlf,Inbound,,EducationExpo 2,Chicago
wzgqq41p,Inbound,,,San Antonio
c7vvffib,Outbound,,,
idmgbjiq,Outbound,,TradeShow 8,Los Angeles
gl7bdzk6,Outbound,Not feeling,FestivalFever,
ib1txwnb,Outbound,Not Target,TradeShow,San Francisco
ulmby6eq,Inbound,Not the right moment,Stu Campaign,Indianapolis
q804qvmp,Outbound,Wrong Data,TradeShow,
jrlq2xa7,Outbound,Not feeling,VirtualMeetups,
mmflgy9k,Outbound,,EducationExpo 2,
pzy5uu2c,Outbound,,,
dbml4bvw,Outbound,Not Target,VirtualMeetups,
lowle7tk,Outbound,Not feeling,TradeShow,Fort Worth
40y0i7je,Outbound,,,Chicago
wlo5tqto,Outbound,Not Fit,,Philadelphia
3n8vke8m,Outbound,Unreachable,,Chicago
rmt8n2ja,Outbound,Unreachable,TradeShow 6,San Jose
rcfwo8pq,Outbound,Not feeling,Digital kit,
wwj187te,Outbound,Not Target,TradeShow,Chicago
vlib7cdy,Outbound,Not Fit,Corporate Connect,Chicago
mp5vxzgf,Inbound,Unreachable,VirtualMeetups,Phoenix
fibqbog2,Outbound,Unreachable,VirtualMeetups,Seattle
j7pymroe,Outbound,,Corporate Connect,
ymj7vtx8,Outbound,,FB Campaign,Chicago
t2lfhllp,Inbound,,,Jacksonville
cyoywhb1,Outbound,Wrong Data,TradeShow,Chicago
cha3kb69,Outbound,Not Target,VirtualMeetups,Jacksonville
h64o05p7,Outbound,Not the right moment,EducationExpo 2,
7ikyjojb,Outbound,Not Fit,EducationExpo 2,San Diego
igjrkpx5,Outbound,Competitor,FestivalFever,
10xnk9ov,Outbound,,TradeShow 6,
mo0xwnxv,Outbound,Competitor,Digital kit,San Francisco
8clpnr65,Outbound,,ArtFair,Seattle
x96mrpab,Outbound,Not Target,TradeShow,San Jose
2altbjrs,Inbound,Not Fit,EducationExpo 2,Phoenix
32s09j5d,Inbound,,,
z85h0n99,Outbound,Wrong Data,,Chicago
qhtr80vg,Outbound,,VirtualMeetups,
8fja0ivz,Outbound,Not feeling,Digital kit 2,San Diego
7tyc4stc,Outbound,Not feeling,Digital kit 2,Chicago
dwbtzrv2,Inbound,,,Dallas
ynk0bd1j,Outbound,,VirtualMeetups,
b7bd3ali,Inbound,Not Fit,EducationExpo 2,San Francisco
czy4xvzg,Outbound,,TradeShow 6,
cw4ro9ny,Outbound,,Corporate Connect,Chicago
mezvo6or,Inbound,Not Target,VirtualMeetups,Chicago
n4ls178z,Outbound,Not Target,FestivalFever,Chicago
jdms212y,Outbound,Competitor,Digital kit 2,Chicago
5pgtcblk,Outbound,,VirtualMeetups,San Jose
puxpvqc0,Outbound,,EducationExpo 2,Seattle
rw6wcjda,Outbound,,Stars,Chicago
k70ahe47,Outbound,Unreachable,FB Campaign,San Jose
5028vun1,Outbound,,TradeShow 6,
2tozbjl6,Outbound,Wrong Data,VirtualMeetups,
qynf95al,Outbound,,VirtualMeetups,
qou9e4ub,Outbound,,FestivalFever,
s71wqu54,Outbound,,EducationExpo 2,
khw0vg0n,Outbound,,TradeShow,Indianapolis
rkacob25,Outbound,Not Target,,
ruaa0kby,Outbound,,TradeShow 7,
4f4knt8w,Inbound,,EducationExpo 2,
rzb3rcpy,Outbound,Not Target,TradeShow,Columbus
6tj7mvhk,Outbound,Competitor,,San Jose
fof4ez1c,Outbound,Wrong Data,Branding book,
77njf1hj,Outbound,Unreachable,Specials,
r04ro5en,Outbound,Not the right moment,TradeShow 7,Columbus
hd5gwcte,Inbound,,TradeShow,
9zvcykzp,Outbound,Not Target,TradeShow 3,
p6xilu9p,Outbound,Unreachable,TradeShow 7,San Francisco
a0d65tax,Outbound,Not Target,TradeShow,San Antonio
6itlguz5,Outbound,,EducationExpo 2,Indianapolis
bnklf1kh,Inbound,,VirtualMeetups,
nxwqoxvp,Outbound,Not Fit,Digital kit 2,
lz30dx99,Outbound,,,
96hs6a4y,Outbound,Not Target,VirtualMeetups,Seattle
4hkcr4hj,Outbound,Not Target,TradeShow 6,
yr6935j1,Outbound,Wrong Data,TradeShow,San Francisco
5y39sa2a,Inbound,,FestivalFever,Charlotte
h8zcdq3a,Outbound,Not feeling,Digital kit,New York
058y4psr,Outbound,,Digital kit,
dkql6rr2,Outbound,Not Target,TradeShow 6,New York
v304f2gj,Outbound,Not Target,VirtualMeetups,
6vs88aym,Outbound,Not the right moment,TradeShow,San Jose
ahu8ik09,Outbound,Not feeling,VirtualMeetups,Austin
i37llksn,Outbound,Not Target,TradeShow 7,
fmix1vjz,Inbound,Not Target,EducationExpo 2,
xli2rspe,Outbound,Wrong Data,FestivalFever,Washington
kj20u9az,Inbound,Not Target,,Chicago
mb8dwq8b,Inbound,Unreachable,VirtualMeetups,
04lk2hvc,Inbound,,ArtFair,
zpdnrccx,Outbound,Competitor,Digital kit 2,
y9ebx2xw,Outbound,Wrong Data,TradeShow 7,Washington
y25ntwx6,Outbound,Not Fit,VirtualMeetups,San Diego
ij979qkm,Outbound,Not Fit,VirtualMeetups,
z7e2lcke,Outbound,,Digital kit 2,Chicago
03x7s8f7,Inbound,Not Target,EducationExpo 2,Chicago
6u2vmoqh,Outbound,,EducationExpo 2,San Francisco
8gjmcj8b,Outbound,,TradeShow 7,Chicago
lan7ykxx,Outbound,Not Target,Stu Campaign,Philadelphia
w0rii29w,Outbound,Not Fit,Corporate Connect,San Francisco
0y56u2yu,Outbound,Wrong Data,TradeShow 6,
czhpbk8e,Outbound,Unreachable,TradeShow,Chicago
kna2ic7b,Outbound,Unreachable,VirtualMeetups,Chicago
n86pz60p,Outbound,,ArtFair,Jacksonville
3hzrlkj7,Inbound,Not the right moment,VirtualMeetups,
y842xu6e,Outbound,Not Fit,EducationExpo 2,
rgraxf4m,Inbound,Unreachable,VirtualMeetups,Chicago
ojkeyouc,Inbound,,VirtualMeetups,Washington
4cm5mvka,Outbound,Not the right moment,Corporate Connect,
wvk11z4h,Outbound,Not feeling,,
kclqrsi1,Inbound,,Digital kit 2,
8kpi7iei,Outbound,Unreachable,Corporate Connect,Chicago
kijdj4nc,Outbound,,VirtualMeetups,Chicago
3p4eduv6,Outbound,Competitor,ArtFair,San Francisco
ejeafxrb,Outbound,,Corporate Connect,Chicago
rv7egtye,Outbound,Unreachable,,
0r85h2b3,Outbound,Not the right moment,FestivalFever,Jacksonville
ng8lvheg,Inbound,,,
3h6r6u8p,Outbound,,TradeShow 5,Phoenix
064c1s42,Outbound,Not feeling,VirtualMeetups,Seattle
f7irzkzc,Outbound,Not Target,VirtualMeetups,Washington
qpiesfla,Inbound,,,Chicago
m20lxe3s,Inbound,Unreachable,VirtualMeetups,Seattle
qjxkqap1,Outbound,,CommunityOutreach,San Francisco
7rh16jq0,Outbound,Not Target,TradeShow 7,
mpiegpnk,Inbound,Not the right moment,VirtualMeetups,Chicago
fnd06768,Outbound,Not feeling,ArtFair,
ru3ih8py,Outbound,Not the right moment,VirtualMeetups,San Diego
pyj298ux,Outbound,Unreachable,VirtualMeetups,
zn9yzmzi,Outbound,Not feeling,,
mj3vrkqx,Outbound,,,
zty6qqnd,Inbound,Unreachable,VirtualMeetups,San Francisco
m427xth1,Outbound,,,Los Angeles
okx5lzoh,Outbound,Unreachable,VirtualMeetups,San Diego
3cuf14p7,Outbound,Not the right moment,VirtualMeetups,Chicago
fr75vgrs,Outbound,Not feeling,TradeShow,
f0nlnqmd,Outbound,Not Target,TradeShow,San Jose
y8noeoog,Outbound,Competitor,TradeShow,Phoenix
xnt3lzq8,Outbound,,TradeShow 5,
jjhguoay,Inbound,,,San Francisco
lov57qjn,Outbound,Not feeling,ArtFair,New York
vzvcz959,Outbound,Not Target,TradeShow,San Francisco
x1k1wrhq,Outbound,,VirtualMeetups,Chicago
9b6qjnxf,Outbound,Not Target,VirtualMeetups,Indianapolis
m24l0s1u,Inbound,Not Fit,VirtualMeetups,Chicago
5ptf6sx5,Inbound,,TradeShow 5,
2sue12ok,Outbound,Not Fit,VirtualMeetups,
3jjtv2oi,Outbound,,VirtualMeetups,Chicago
41h38t4a,Inbound,Duplicate/Test,,
95s1bv6c,Outbound,Unreachable,FestivalFever,Dallas
yrvnxh0l,Outbound,,,
yxjl7axd,Outbound,Not feeling,VirtualMeetups,Jacksonville
pwekukje,Outbound,Not the right moment,Corporate Connect,New York
417qyant,Outbound,Wrong Data,Digital kit 2,Dallas
opxten7u,Outbound,Unreachable,VirtualMeetups,San Diego
nwpdopy6,Outbound,Not Target,FestivalFever,Chicago
02dahrxp,Outbound,,VirtualMeetups,Chicago
bf2rpqtp,Outbound,Unreachable,TradeShow,Philadelphia
niz1rx8v,Outbound,Unreachable,VirtualMeetups,Philadelphia
jie7cnm4,Outbound,,TradeShow 6,
so566kpo,Outbound,,TradeShow,San Francisco
0nkjtokz,Inbound,Unreachable,EducationExpo 2,
nmj8o8m3,Outbound,,VirtualMeetups,
8gji8qo3,Inbound,Not the right moment,,
fupmd2yw,Outbound,Not the right moment,Digital kit,Denver
vvivfdk4,Inbound,Competitor,,Chicago
yn79oxpe,Outbound,Not Fit,ArtFair,Jacksonville
bpjiu902,Outbound,Not Fit,TradeShow,Philadelphia
hw1stc85,Outbound,,TradeShow 6,
agdykigp,Outbound,Not Target,,San Francisco
h4llk5vg,Inbound,Not feeling,TradeShow 6,San Francisco
daqs0g41,Inbound,,,Seattle
d0yoqylh,Outbound,,VirtualMeetups,
g6n8umm4,Outbound,Not Fit,Digital kit 2,
ml6794xk,Outbound,Unreachable,,
9bpu5tey,Inbound,,,
58vivpex,Outbound,Unreachable,VirtualMeetups,Chicago
ttw0x7ca,Inbound,,TradeShow 8,
biczyk50,Outbound,Not Target,Corporate Connect,Phoenix
jkk3jtwr,Outbound,Not feeling,TradeShow,San Antonio
2n341zx1,Outbound,Not Target,TradeShow,San Francisco
cqn0986y,Outbound,Not Fit,VirtualMeetups,Dallas
h14ilc0j,Outbound,Unreachable,ArtFair,San Diego
rqvt4y1l,Outbound,Unreachable,VirtualMeetups,
phx3uq8f,Outbound,Not Fit,ArtFair,Chicago
5hggd23k,Inbound,Not the right moment,VirtualMeetups,
fz6tm3sj,Outbound,Not Fit,VirtualMeetups,Seattle
zcnk7z79,Outbound,Not Target,TradeShow,San Antonio
bn0dz5yd,Outbound,Unreachable,Digital kit 2,
7mr5bmwo,Outbound,Not the right moment,,San Francisco
sjv1l9m9,Outbound,Wrong Data,TradeShow,Phoenix
w98nfbsa,Outbound,Not Target,TradeShow,San Francisco
gqr6fs5o,Outbound,Unreachable,TradeShow 3,Phoenix
umdysg16,Outbound,Not Fit,ArtFair,Philadelphia
d4i14tyr,Outbound,Unreachable,FestivalFever,
uujjbaui,Outbound,,Digital kit 2,
67y1af30,Outbound,,TradeShow,Chicago
i9akonjl,Outbound,Not feeling,VirtualMeetups,
ijw5a0ly,Outbound,Not Target,VirtualMeetups,San Antonio
xjajo2gx,Outbound,,,
0hjzceyx,Outbound,Unreachable,TradeShow 5,Chicago
3yzq4n3k,Outbound,Not Target,TradeShow,San Antonio
o0xztgk8,Outbound,,Branding book,
6xazdvsf,Outbound,Not Fit,TradeShow,San Francisco
5w88x3sh,Outbound,Wrong Data,VirtualMeetups,
c84tx2ox,Inbound,,,San Francisco
dsuleyxv,Outbound,Competitor,,Denver
rv9fhlss,Outbound,Not the right moment,TradeShow,
d1g3aw4a,Outbound,Unreachable,TradeShow 6,Jacksonville
4qg8du5m,Outbound,,VirtualMeetups,Seattle
jc0f6hcx,Outbound,,TradeShow 7,San Francisco
ix79vsnq,Outbound,,,
9lgqzw6x,Outbound,Not Target,TradeShow,San Antonio
d2980imh,Inbound,Not the right moment,,
jqo0vq8g,Outbound,Unreachable,VirtualMeetups,Washington
le072446,Inbound,,EducationExpo 2,
k504ynac,Outbound,,VirtualMeetups,
sum0wmus,Inbound,Not Fit,EducationExpo 2,
tzp2ese9,Outbound,Unreachable,TradeShow 6,Houston
uofw8yqj,Outbound,,ArtFair,Fort Worth
l2872xw8,Outbound,Unreachable,VirtualMeetups,
0xzgkmw4,Outbound,Unreachable,,Fort Worth
9ucoyow2,Outbound,Not feeling,TradeShow 6,
cylv42xf,Outbound,Not feeling,TradeShow 6,Chicago
kf2u5v1t,Outbound,Not feeling,VirtualMeetups,San Diego
l8iui19t,Outbound,,Specials,
bnaxj6n7,Inbound,Not Fit,,San Francisco
f7p9zq50,Outbound,Not Target,Digital kit 2,
ajrw842t,Outbound,,,
agss752b,Outbound,Wrong Data,Digital kit,Seattle
k0xba5z4,Outbound,Wrong Data,,
weicx6lz,Outbound,Not Target,Corporate Connect,Chicago
t8mh3tl5,Outbound,,VirtualMeetups,Austin
nyvzycbp,Outbound,Not Target,FestivalFever,
br824arg,Inbound,,EducationExpo 2,Jacksonville
1dle4fc0,Outbound,Competitor,VirtualMeetups,Indianapolis
z4eteq3n,Outbound,Not Fit,TradeShow 6,Chicago
japhj1m5,Outbound,,TradeShow 8,Chicago
xqzw8vr9,Outbound,,VirtualMeetups,San Diego
xjh9yvdh,Inbound,,EducationExpo 2,San Jose
389mo4xh,Outbound,,EducationExpo 2,Houston
xjserj13,Outbound,Not Target,VirtualMeetups,San Francisco
qju15stn,Outbound,,,San Francisco
pmiky0b9,Outbound,Not the right moment,FestivalFever,Chicago
2hyjle74,Outbound,Not Target,TradeShow,Charlotte
i62ka5wi,Inbound,,EducationExpo 2,
cv93u1we,Outbound,,VirtualMeetups,Chicago
kfvypkpw,Inbound,Wrong Data,,Chicago
t5ah1ugh,Outbound,Not Target,Healthcare,
c52kfp1r,Inbound,Not feeling,,Chicago
zwjbsaem,Inbound,Not the right moment,ArtFair,
vrzks4wg,Outbound,Unreachable,,Austin
jqnyolr5,Inbound,Not the right moment,VirtualMeetups,Los Angeles
9b9jwq3d,Outbound,Not the right moment,Digital kit,Chicago
6pl54g47,Inbound,,,
s3gtn74m,Outbound,Not feeling,Digital kit 2,
rba1oxd5,Inbound,,EducationExpo 2,
4ivhn55t,Outbound,Competitor,TradeShow,Chicago
3j4maxgs,Outbound,Not Target,,
tr8yjjt4,Outbound,,TradeShow 6,Chicago
md9l9i6g,Outbound,Unreachable,VirtualMeetups,
4i7d0oar,Inbound,Not the right moment,VirtualMeetups,San Diego
u5xj6r40,Outbound,Unreachable,VirtualMeetups,San Francisco
p01etrcy,Outbound,Not the right moment,Digital kit 2,Chicago
a2ezb7ag,Inbound,Not the right moment,,Jacksonville
605l56s5,Inbound,,TradeShow 8,Chicago
e07mg3x6,Outbound,Unreachable,,
eo04hzgf,Outbound,Unreachable,VirtualMeetups,
vilopkig,Outbound,Unreachable,Digital kit 2,
iczlx2iz,Outbound,Not the right moment,TradeShow,Chicago
wb5f6s5q,Outbound,Not feeling,TradeShow,Chicago
1rabcpb0,Inbound,Not the right moment,VirtualMeetups,Philadelphia
yidfqvzf,Inbound,Not Target,VirtualMeetups,Phoenix
g5f80xlk,Inbound,Not Target,,
edjrqdvl,Outbound,Unreachable,,
esi0rqrc,Outbound,Unreachable,FestivalFever,Phoenix
xgkg8mv8,Outbound,,,
viazt6p1,Outbound,,,Philadelphia
weqoe12t,Outbound,Not the right moment,Corporate Connect,Phoenix
hg3qj0p1,Outbound,Not Target,VirtualMeetups,New York
ehlpxhui,Outbound,Unreachable,TradeShow 8,Seattle
e6b4acz1,Inbound,,EducationExpo 2,Denver
7pgzeolw,Outbound,,VirtualMeetups,San Francisco
jf6ntyzm,Outbound,Competitor,TradeShow 8,
f8i7d5kb,Inbound,Not Fit,,
o4mubzlm,Inbound,,TradeShow 6,
g4amb4hk,Outbound,Not Target,TradeShow 6,Denver
2dwgatwt,Outbound,Not Target,,Chicago
frncuhdw,Inbound,,EducationExpo 2,San Jose
2bjjmllm,Outbound,Unreachable,VirtualMeetups,Chicago
v8gd5wcn,Outbound,,TradeShow 8,
hu49t84p,Outbound,Not the right moment,Digital kit 2,Columbus
16ebuu5n,Outbound,Wrong Data,,Austin
8g1l6agd,Outbound,,,
67j7eatx,Outbound,,Digital kit,
6e2mbs7z,Outbound,Not Target,TradeShow 6,Washington
arniydfn,Outbound,,EducationExpo 2,Chicago
bj1uxg1b,Inbound,,VirtualMeetups,
nonpglu1,Inbound,Not the right moment,,
w3v8x2y4,Outbound,,,
fbzo218r,Inbound,Not feeling,,Chicago
2rhxfagh,Inbound,Not Target,,
cse8ot59,Outbound,,TradeShow 7,Denver
ces93rks,Outbound,Not Target,TradeShow 6,San Diego
rtk08cpx,Outbound,Unreachable,EducationExpo 2,
62wtuqjv,Outbound,Unreachable,,San Diego
fb1nixrs,Outbound,Not the right moment,VirtualMeetups,Charlotte
8yfe2yew,Outbound,Not Target,CommunityOutreach,
xsg1zdg6,Outbound,Unreachable,VirtualMeetups,San Antonio
zyuse8it,Outbound,Not feeling,FestivalFever,Washington
n24xzml2,Outbound,Not the right moment,VirtualMeetups,Jacksonville
jmkh16lw,Inbound,Not Target,TradeShow 8,Fort Worth
4xtal9tc,Outbound,Not Fit,,
jusfald9,Inbound,,VirtualMeetups,Denver
0x4xfcta,Outbound,Not feeling,TradeShow 6,Chicago
1f2dbhv4,Outbound,Not Target,VirtualMeetups,Dallas
vd87bl5u,Outbound,,EducationExpo 2,
28jblea2,Outbound,Not feeling,,Chicago
f3jy8ilx,Outbound,Unreachable,,
kn6dwd9c,Inbound,Not Fit,Digital kit,
cm66eclh,Outbound,Unreachable,VirtualMeetups,
v7mp74ir,Outbound,,EducationExpo 2,Charlotte
sucu6xeu,Outbound,Unreachable,,
unlwzh8r,Outbound,,EducationExpo 2,San Diego
c0gtdo0y,Outbound,,TradeShow,
4mb6nkbu,Outbound,Not the right moment,EducationExpo 2,Los Angeles
tudan3em,Outbound,Unreachable,Digital kit 2,
f9f50f64,Outbound,Not feeling,,
xrdwcm55,Inbound,Not Fit,EducationExpo 2,Chicago
p61q8jj6,Outbound,,EducationExpo 2,Columbus
gqegoqdg,Inbound,,EducationExpo 2,Chicago
dhovvz23,Outbound,,TradeShow 6,San Diego
ep1mu2lg,Outbound,Unreachable,,
luyerfiy,Outbound,No show,EducationExpo 2,
5vbon7l8,Outbound,,VirtualMeetups,Jacksonville
g7v8yszb,Outbound,Unreachable,ArtFair,Dallas
2n8ndlzc,Inbound,Not Fit,,San Antonio
0c59ammx,Inbound,,EducationExpo 2,
9umkn20c,Outbound,Not feeling,TradeShow 6,New York
k0owbgtd,Outbound,,,
8xk6io05,Inbound,,EducationExpo 2,Chicago
ge36gngc,Outbound,Unreachable,TradeShow,San Diego
942kof62,Outbound,,FB Campaign,Columbus
ndihsp0d,Outbound,Not Target,TradeShow,Washington
qt5x0jvj,Outbound,,Corporate Connect,Houston
snr7nb4n,Outbound,Not Target,,
tyobabut,Inbound,Not Fit,VirtualMeetups,Charlotte
6u4gsmpi,Inbound,Not the right moment,,
f68dkfwu,Outbound,,,
z3lol9j2,Outbound,Not the right moment,,
ird9b3ea,Outbound,Not Target,FestivalFever,
pem6xurr,Outbound,,,
zq3hj149,Inbound,,EducationExpo 2,San Francisco
22y5lrum,Outbound,Not Target,,Fort Worth
y5cf7s1c,Outbound,Not Fit,Digital kit 2,Dallas
2yey3bjh,Inbound,,EducationExpo 2,Chicago
p9dtrrp1,Outbound,Wrong Data,,
w6vtejrt,Outbound,Unreachable,Digital kit 2,
nj9moihp,Outbound,Not feeling,,
oauau4yf,Outbound,Not Fit,TradeShow 8,
84rxfbq9,Inbound,Not the right moment,,
io4lg5a4,Outbound,,,
7nt5ofys,Outbound,Unreachable,FestivalFever,San Francisco
u9ujvd2o,Outbound,Not Target,TradeShow 8,
p2hi1f7s,Outbound,,VirtualMeetups,
5tip134t,Outbound,Competitor,VirtualMeetups,Columbus
498dnezp,Outbound,Not Fit,FestivalFever,
1vojl7vr,Outbound,,ArtFair,San Francisco
wmjnva7v,Outbound,,,San Jose
gutqqrfu,Outbound,Not feeling,VirtualMeetups,Washington
wcaazgth,Outbound,Not the right moment,,
o3fued37,Outbound,Unreachable,VirtualMeetups,
az33fer9,Outbound,Not the right moment,VirtualMeetups,San Francisco
9gq29966,Outbound,Duplicate/Test,,
ytfrpkh9,Inbound,Duplicate/Test,,
23mee7r6,Inbound,,TradeShow 8,
kqas0o4r,Inbound,Unreachable,,Chicago
js096h7j,Inbound,Duplicate/Test,,
4hetqv71,Inbound,Duplicate/Test,,
vgz1nxh0,Inbound,,VirtualMeetups,
z2kws0mf,Inbound,Not feeling,Digital kit,Philadelphia
15uwxbzn,Inbound,Unreachable,EducationExpo 2,San Francisco
mjy4nuax,Outbound,Not Target,TradeShow 6,Seattle
v0zt0n7l,Inbound,Not Target,VirtualMeetups,Chicago
khq8nk7g,Inbound,,VirtualMeetups,San Jose
u3zx7u8c,Inbound,,VirtualMeetups,San Francisco
vpft84o4,Outbound,,,Chicago
9sa5i9fb,Outbound,Wrong Data,Digital kit,
f2yqgqey,Outbound,Not Fit,,Denver
s3h8n9dn,Outbound,,TradeShow 8,Chicago
a954ot8v,Outbound,Not Target,Digital kit 2,Los Angeles
7cjesoav,Outbound,Not the right moment,TradeShow,Chicago
tfkrgdrx,Outbound,Competitor,VirtualMeetups,Chicago
1clcr6pg,Outbound,,VirtualMeetups,Chicago
s7zn6kbz,Outbound,Unreachable,VirtualMeetups,Jacksonville
drzyi4x6,Inbound,Unreachable,TradeShow,Austin
6ntvznlu,Outbound,Unreachable,VirtualMeetups,New York
0wo84ufm,Outbound,,,
vu5jj82u,Outbound,Competitor,Branding book,
y8y6dpiz,Outbound,,FestivalFever,
sqssbscb,Outbound,Not the right moment,TradeShow,Chicago
18pixf84,Outbound,Unreachable,Corporate Connect,Washington
q0ayzkg9,Outbound,Unreachable,Branding book,Phoenix
6hdais5n,Inbound,Already Customer,,
a2bl080a,Inbound,Wrong Data,,Charlotte
ps87hy8h,Outbound,Not Target,ArtFair,San Jose
lrxftb1v,Inbound,,,San Francisco
m5aq577i,Outbound,Competitor,Digital kit 3,San Francisco
wntqcztq,Outbound,,VirtualMeetups,Austin
bkgvfjb4,Outbound,Not the right moment,,
8ousc36g,Outbound,,EducationExpo 2,
mg2170at,Inbound,Unreachable,VirtualMeetups,Jacksonville
y972jtvg,Inbound,,EducationExpo 2,
u83cxr42,Outbound,Not feeling,,San Diego
ec4j6n7v,Outbound,Wrong Data,FestivalFever,Chicago
45igm6tc,Outbound,Not feeling,,
emgdc148,Outbound,Not Target,TradeShow,San Francisco
