Use Case,Status,Price,Discount code,Pain,Loss Reason,Source,City,Created Year,Created Month,Close Year,Close Month
3,0,1344.0,2,1,4,0,17,2019,1,2019,1
3,1,240.0,81,1,5,0,2,2019,1,2019,1
3,0,576.0,49,1,0,0,11,2019,1,2019,2
1,0,200.0,2,1,0,0,3,2019,1,2019,1
1,0,768.0,2,1,4,0,2,2019,1,2019,1
1,1,240.0,62,1,5,0,2,2019,1,2019,1
1,0,150.0,72,1,0,0,2,2019,1,2019,1
1,1,240.0,62,1,5,0,2,2018,12,2019,2
2,0,240.0,2,0,4,0,16,2018,12,2019,2
2,1,1344.0,6,2,5,0,2,2018,12,2018,12
3,0,768.0,51,1,1,0,2,2018,12,2019,1
1,1,450.0,100,1,5,0,2,2018,12,2019,6
1,1,240.0,22,1,5,0,2,2018,12,2018,12
3,1,576.0,49,1,5,0,2,2019,10,2019,10
1,1,240.0,22,1,5,0,2,2019,10,2019,10
1,1,360.0,79,1,5,0,2,2019,10,2019,2
1,1,240.0,62,1,5,0,17,2019,2,2019,2
1,2,768.0,2,1,5,0,9,2019,2,2019,2
2,2,200.0,2,1,5,0,2,2019,2,2019,2
3,1,300.0,83,1,5,0,5,2019,2,2019,2
2,1,960.0,111,2,5,0,2,2019,2,2019,2
3,0,768.0,51,0,7,0,5,2019,1,2019,1
3,0,150.0,65,1,7,0,2,2019,1,2019,1
3,0,768.0,2,1,0,0,18,2019,1,2019,1
2,0,768.0,51,1,0,0,2,2019,1,2019,1
1,1,1350.0,25,1,5,0,2,2019,1,2019,1
1,1,450.0,100,1,5,0,2,2019,1,2019,1
2,2,360.0,45,1,5,0,2,2019,1,2019,1
2,0,768.0,51,1,4,0,9,2019,1,2019,1
3,0,768.0,2,1,7,0,2,2018,2,2018,2
3,1,240.0,81,1,5,0,2,2018,2,2018,9
1,1,768.0,2,1,5,1,2,2018,2,2018,2
1,1,240.0,62,0,5,0,2,2018,2,2018,2
2,0,200.0,2,2,0,0,2,2018,3,2018,3
1,0,200.0,2,1,4,0,8,2018,9,2018,9
1,1,300.0,82,1,5,1,13,2018,9,2018,9
1,2,240.0,62,1,5,0,2,2018,9,2018,9
3,0,200.0,2,1,0,0,15,2018,9,2018,11
3,1,240.0,22,1,5,1,2,2018,9,2018,9
2,0,1008.0,2,2,7,0,2,2018,9,2018,5
1,0,200.0,2,1,4,0,2,2018,9,2018,9
1,1,150.0,72,1,5,0,2,2018,9,2018,9
1,1,240.0,22,1,5,0,9,2018,9,2018,1
1,0,240.0,22,1,5,0,16,2018,9,2019,1
1,1,960.0,8,0,5,0,19,2018,9,2018,9
1,0,768.0,2,2,4,0,2,2018,9,2018,10
1,1,1500.0,32,2,5,0,16,2018,9,2018,9
1,0,200.0,2,1,7,0,2,2018,9,2018,9
3,0,1008.0,78,1,4,0,3,2018,9,2018,9
1,0,240.0,62,2,5,0,2,2018,10,2018,10
1,2,940.0,8,0,5,0,16,2018,10,2018,10
1,1,768.0,2,1,5,0,2,2018,10,2018,10
1,1,768.0,2,1,5,0,9,2018,10,2018,10
3,2,300.0,82,1,5,0,2,2018,10,2018,10
3,1,324.0,97,0,5,0,16,2018,10,2018,10
1,0,324.0,2,1,4,0,2,2018,10,2018,12
1,1,360.0,66,1,5,0,15,2018,10,2018,2
2,0,768.0,51,0,0,0,2,2018,10,2018,3
1,1,240.0,22,1,5,0,14,2018,10,2018,10
3,1,240.0,81,1,5,0,2,2018,10,2018,10
1,1,450.0,100,0,5,0,2,2018,10,2018,12
2,0,200.0,2,1,5,0,13,2018,10,2018,11
3,0,768.0,51,1,0,0,2,2018,10,2018,10
1,1,360.0,79,1,5,0,9,2018,4,2018,4
1,1,960.0,87,1,5,0,3,2018,4,2018,5
1,0,1008.0,2,0,4,0,2,2018,4,2018,12
1,1,760.0,2,2,5,0,2,2018,4,2018,5
1,1,1008.0,76,2,5,0,5,2018,4,2018,4
1,1,760.0,2,0,5,0,11,2018,4,2018,11
1,0,200.0,2,0,4,0,2,2018,11,2018,11
1,1,1344.0,110,1,5,0,2,2018,11,2018,11
3,0,768.0,2,1,4,0,2,2018,11,2018,12
2,0,720.0,81,0,3,0,2,2018,11,2018,11
1,0,360.0,2,1,0,0,2,2018,11,2018,11
1,0,324.0,2,1,0,0,16,2018,11,2018,11
1,1,240.0,22,1,5,0,2,2018,11,2018,11
2,0,1344.0,2,0,4,0,16,2018,11,2018,12
3,0,360.0,66,1,0,0,4,2018,11,2018,11
1,1,1344.0,110,1,5,0,2,2018,11,2018,11
1,1,768.0,2,1,5,0,2,2018,11,2018,11
1,0,768.0,2,1,5,0,4,2018,11,2018,11
1,1,768.0,2,1,5,0,2,2018,11,2018,11
3,1,960.0,111,1,5,0,2,2018,11,2018,11
1,0,200.0,2,1,0,0,15,2018,11,2018,11
1,0,200.0,2,1,1,0,8,2018,11,2018,12
3,1,150.0,65,2,5,0,6,2018,9,2018,10
1,0,960.0,8,2,4,0,2,2018,9,2018,12
1,0,300.0,2,1,4,0,16,2018,9,2019,1
1,0,768.0,2,1,4,0,2,2018,9,2018,12
1,0,200.0,85,0,3,0,16,2018,9,2019,1
3,2,1303.7540329575022,2,0,5,0,2,2018,9,2018,9
1,0,200.0,2,0,4,0,2,2018,9,2018,12
2,1,240.0,81,0,5,0,2,2018,10,2018,10
1,1,360.0,79,0,5,0,14,2018,12,2018,12
1,1,324.0,0,1,5,0,2,2018,12,2018,12
1,1,768.0,2,1,5,0,2,2018,12,2018,12
2,0,1344.0,6,0,4,0,16,2018,12,2019,1
1,0,150.0,72,0,0,0,2,2018,12,2018,12
1,1,240.0,62,1,5,0,16,2018,12,2018,12
2,1,768.0,51,2,5,0,3,2018,12,2018,12
1,1,768.0,2,1,5,0,19,2018,12,2018,12
2,1,1344.0,6,1,5,0,0,2019,3,2019,3
3,1,240.0,81,1,5,0,2,2019,4,2019,4
3,1,1344.0,6,2,5,0,2,2019,4,2019,6
1,1,768.0,2,1,5,0,2,2019,4,2019,4
2,1,600.0,69,0,5,0,2,2019,4,2019,4
1,1,150.0,28,1,5,0,19,2019,4,2019,1
1,0,324.0,2,1,3,0,9,2019,4,2019,1
3,0,300.0,2,1,4,0,2,2019,4,2019,6
2,0,200.0,2,1,4,0,2,2019,1,2019,1
1,1,240.0,62,1,5,0,2,2019,1,2019,1
1,0,360.0,79,1,3,0,2,2019,1,2019,1
3,0,300.0,2,1,4,0,2,2019,1,2019,1
3,1,1344.0,6,1,5,0,2,2019,1,2019,1
1,1,768.0,2,1,5,0,2,2019,1,2019,1
1,1,768.0,2,1,5,0,2,2019,1,2019,1
1,0,360.0,68,0,0,0,14,2018,12,2019,2
2,1,360.0,20,1,5,0,2,2018,12,2018,12
1,2,1303.7540329575022,2,0,5,0,15,2019,2,2019,4
3,1,1344.0,6,1,5,0,2,2019,2,2019,2
1,1,300.0,82,1,5,0,11,2019,2,2019,3
1,1,768.0,2,1,5,0,2,2019,2,2019,2
1,0,1344.0,110,2,0,0,16,2019,2,2019,2
2,1,360.0,20,2,5,0,2,2019,2,2019,3
1,1,360.0,66,1,5,0,2,2019,2,2019,2
2,1,240.0,81,2,5,0,2,2019,2,2019,2
1,1,600.0,2,1,5,0,2,2018,12,2018,12
1,0,768.0,2,1,5,0,11,2018,12,2019,1
1,0,360.0,45,2,4,0,8,2018,7,2018,7
1,1,960.0,8,1,5,0,2,2018,7,2018,7
1,1,150.0,28,1,5,0,18,2018,7,2018,7
1,1,150.0,72,1,5,0,2,2018,7,2018,7
1,0,360.0,79,0,0,0,14,2018,7,2018,9
1,0,150.0,2,1,0,0,2,2018,7,2018,7
1,1,240.0,22,1,5,0,2,2018,7,2018,7
1,1,240.0,22,1,5,0,2,2018,7,2018,7
1,1,32396.0,0,1,5,0,2,2018,7,2018,7
1,0,200.0,34,1,5,0,2,2018,7,2018,7
2,0,200.0,2,1,1,0,2,2018,7,2018,7
3,0,1680.0,36,1,4,0,2,2018,7,2018,9
1,1,960.0,8,2,5,0,2,2018,7,2018,7
2,0,768.0,51,1,5,0,2,2018,3,2018,11
1,0,150.0,2,1,3,1,6,2018,3,2018,3
1,0,360.0,2,0,4,0,2,2018,3,2018,9
1,0,324.0,0,0,5,0,11,2018,3,2018,9
2,0,324.0,2,1,4,0,3,2018,3,2018,12
1,1,450.0,100,1,5,1,19,2018,3,2018,9
3,1,768.0,51,1,5,1,2,2018,3,2018,3
1,0,150.0,2,1,7,0,2,2018,3,2018,9
1,1,360.0,66,1,5,1,2,2018,9,2018,9
1,0,14876.0,65,1,5,0,2,2018,9,2018,11
1,1,324.0,0,1,5,0,2,2018,9,2018,9
1,1,360.0,66,1,5,0,7,2018,9,2018,9
1,0,600.0,2,2,4,1,2,2018,9,2018,9
1,1,768.0,2,1,5,0,2,2018,9,2018,9
2,0,240.0,26,0,0,0,2,2018,9,2019,9
2,0,240.0,26,0,1,0,2,2018,9,2018,9
3,0,200.0,20,1,7,0,1,2018,9,2018,9
3,0,324.0,2,1,0,0,2,2018,9,2018,12
3,1,150.0,65,0,5,0,1,2018,9,2018,9
1,1,1344.0,110,2,5,0,2,2018,9,2018,9
2,1,240.0,26,1,5,0,2,2018,1,2018,6
1,0,360.0,79,2,5,0,2,2018,10,2018,11
1,1,360.0,66,1,5,0,12,2018,10,2018,10
1,1,240.0,62,2,5,0,16,2018,10,2018,10
1,1,324.0,0,2,5,0,9,2018,10,2018,10
1,0,200.0,2,1,4,0,2,2018,10,2018,11
1,1,240.0,22,1,5,0,9,2018,10,2018,10
1,0,200.0,2,1,4,0,2,2018,10,2018,11
1,0,200.0,2,1,3,0,2,2018,10,2018,10
2,0,150.0,14,1,7,0,2,2018,10,2018,10
1,1,240.0,62,0,5,0,2,2018,10,2018,10
3,1,240.0,62,1,5,0,2,2018,10,2018,10
3,0,200.0,2,1,7,0,2,2018,10,2018,11
1,1,768.0,2,1,5,0,2,2018,10,2018,10
1,1,300.0,82,2,5,0,8,2018,10,2018,2
2,1,576.0,49,2,5,0,2,2018,10,2018,10
1,1,1344.0,110,1,5,0,2,2018,10,2018,10
1,1,240.0,22,0,5,0,2,2018,4,2019,2
3,0,768.0,51,1,0,0,2,2018,5,2018,8
1,0,240.0,2,1,4,0,11,2018,5,2018,11
1,0,240.0,22,1,0,0,17,2018,5,2018,8
3,0,150.0,2,1,0,0,2,2018,5,2018,11
3,1,150.0,28,1,5,0,2,2018,5,2018,12
1,1,360.0,79,1,5,0,2,2018,5,2018,5
1,1,150.0,28,1,5,0,15,2018,5,2018,5
1,1,768.0,2,0,5,0,2,2018,5,2018,5
1,0,768.0,2,1,0,0,14,2018,11,2018,11
1,1,960.0,87,1,5,0,2,2018,11,2018,11
2,0,200.0,2,2,7,0,2,2018,11,2018,11
3,1,450.0,69,1,5,0,2,2018,11,2018,11
1,0,240.0,2,0,4,0,14,2018,11,2018,12
1,0,200.0,2,1,7,0,2,2018,11,2018,11
2,1,360.0,1,0,5,0,2,2018,11,2018,11
1,0,768.0,2,2,4,0,2,2018,11,2018,11
2,0,150.0,17,0,1,0,17,2018,11,2018,11
1,1,360.0,66,1,5,0,1,2018,11,2018,12
1,1,768.0,2,1,5,0,2,2018,11,2018,11
1,0,200.0,2,1,4,0,2,2018,11,2018,12
2,1,240.0,81,2,5,0,2,2018,10,2018,12
1,1,360.0,79,1,5,0,2,2018,10,2018,12
1,0,300.0,2,1,7,0,9,2018,10,2018,12
3,1,960.0,2,1,5,0,2,2018,10,2018,12
1,1,450.0,35,1,5,0,2,2018,10,2018,10
1,0,360.0,79,1,1,0,3,2018,10,2018,12
1,1,150.0,72,1,5,0,15,2018,12,2018,12
2,0,200.0,51,1,4,0,0,2018,12,2019,1
3,1,150.0,65,0,5,0,2,2018,12,2018,12
3,1,240.0,81,0,5,0,2,2018,12,2018,12
2,1,768.0,51,0,5,0,2,2018,8,2018,5
1,0,300.0,2,1,4,0,19,2018,12,2018,12
1,0,768.0,2,1,0,0,2,2018,12,2018,12
1,1,768.0,2,0,5,0,2,2018,12,2018,12
1,1,960.0,8,1,5,0,16,2018,12,2018,12
1,1,324.0,0,1,5,0,2,2019,4,2019,4
2,1,768.0,51,0,5,0,2,2019,4,2019,4
1,0,200.0,2,1,4,0,2,2019,4,2019,1
1,1,360.0,79,0,5,0,2,2019,4,2019,4
2,1,1500.0,19,0,5,0,2,2019,4,2019,4
1,1,768.0,2,1,5,0,2,2018,12,2018,12
1,1,768.0,2,1,5,0,2,2019,1,2019,2
3,0,240.0,2,1,0,0,2,2019,1,2019,2
1,0,240.0,22,1,7,0,2,2019,1,2019,2
1,0,200.0,2,1,5,0,18,2019,1,2019,1
1,0,768.0,2,2,4,0,2,2019,1,2019,2
2,2,1344.0,2,3,5,0,1,2019,2,2019,2
1,1,1344.0,110,1,5,0,2,2019,2,2019,2
3,1,14876.0,28,1,5,0,2,2019,2,2019,3
1,1,150.0,28,1,5,0,2,2019,2,2019,2
3,1,300.0,83,1,5,0,16,2019,2,2019,2
3,1,768.0,51,0,5,0,2,2019,2,2019,2
2,1,14876.0,17,1,5,0,2,2019,2,2019,2
1,1,360.0,66,0,5,0,2,2019,2,2019,2
1,1,240.0,62,1,5,0,2,2019,2,2019,2
3,0,768.0,2,1,4,0,2,2018,12,2019,3
1,1,960.0,8,1,5,0,2,2018,12,2019,2
1,0,240.0,62,1,5,0,9,2018,12,2019,3
2,1,300.0,83,1,5,0,16,2018,12,2018,12
1,1,768.0,2,1,5,0,2,2018,12,2018,12
3,1,150.0,65,2,5,0,11,2019,1,2019,1
1,1,240.0,22,1,5,0,2,2018,8,2018,8
1,1,74626.0,82,1,5,0,2,2018,8,2018,8
1,1,360.0,79,1,5,0,2,2018,8,2018,8
1,1,576.0,3,1,5,1,2,2018,8,2018,8
1,1,768.0,2,1,5,0,16,2019,5,2019,5
3,1,360.0,1,1,5,0,2,2018,3,2018,6
1,1,360.0,79,1,5,0,12,2018,6,2018,6
1,0,200.0,2,1,4,0,2,2018,6,2018,9
1,0,360.0,79,0,5,1,2,2018,9,2018,11
1,0,200.0,79,1,4,1,16,2018,9,2018,12
1,0,200.0,2,1,4,0,2,2018,9,2018,9
3,0,1344.0,2,1,7,1,18,2018,9,2018,9
1,0,200.0,2,1,0,1,16,2018,9,2018,9
1,0,240.0,22,2,7,0,2,2018,9,2018,9
3,0,200.0,2,1,0,0,2,2018,9,2018,9
1,1,1344.0,110,1,5,0,2,2018,9,2018,9
3,0,324.0,97,1,5,0,2,2018,9,2018,10
3,0,324.0,97,1,5,0,10,2018,9,2019,1
1,1,576.0,3,2,5,0,2,2018,1,2018,1
1,1,324.0,0,0,5,0,2,2018,1,2018,1
1,1,240.0,62,1,5,0,2,2018,1,2018,1
1,1,768.0,51,1,5,0,2,2018,1,2018,1
1,0,3750.0,32,2,7,0,2,2018,1,2018,8
2,0,200.0,96,0,0,0,2,2018,1,2018,1
3,1,1008.0,78,1,5,0,2,2018,1,2018,6
1,1,240.0,22,1,5,0,2,2018,1,2018,1
3,0,324.0,2,1,4,0,2,2018,10,2018,10
3,0,200.0,2,2,4,0,19,2018,10,2019,11
1,0,150.0,2,2,3,0,9,2018,10,2018,10
1,1,450.0,35,2,5,0,2,2018,10,2018,10
1,0,360.0,46,1,5,0,5,2018,10,2019,1
1,1,768.0,2,1,5,0,2,2018,10,2018,10
1,1,120.0,4,0,5,0,18,2018,10,2018,10
3,0,1344.0,6,1,0,0,2,2018,10,2018,10
1,0,2400.0,11,1,5,0,2,2018,10,2018,10
2,0,324.0,97,3,0,0,15,2018,10,2018,11
2,0,200.0,2,1,3,0,15,2018,10,2018,10
1,1,768.0,2,1,5,0,2,2018,10,2018,10
1,0,240.0,2,1,5,0,8,2018,10,2018,11
1,1,360.0,66,1,5,0,2,2018,10,2018,10
3,0,150.0,65,1,7,0,2,2018,10,2018,10
1,1,240.0,62,1,5,0,2,2018,10,2018,10
2,2,57694.0,98,3,5,0,16,2018,10,2018,10
1,1,576.0,3,1,5,0,2,2018,10,2018,10
3,1,1680.0,36,1,5,0,2,2018,10,2018,10
1,1,240.0,62,1,5,0,2,2018,10,2018,10
1,1,768.0,2,2,5,0,2,2018,10,2017,4
2,1,240.0,81,1,5,0,16,2018,10,2018,10
3,0,1008.0,2,2,4,0,2,2018,10,2018,12
1,1,768.0,2,1,5,0,16,2018,5,2018,11
1,0,360.0,79,1,0,0,2,2018,5,2018,8
1,1,240.0,22,1,5,0,2,2018,5,2018,5
1,0,450.0,100,0,5,0,2,2018,5,2018,12
2,0,200.0,2,1,7,0,2,2018,5,2018,11
1,1,768.0,2,1,5,0,2,2018,5,2018,5
2,0,200.0,2,1,0,0,2,2018,11,2018,11
1,0,200.0,2,1,7,0,2,2018,11,2018,11
1,0,240.0,99,1,4,0,2,2018,11,2018,11
1,1,360.0,79,2,5,0,2,2018,11,2018,11
3,0,200.0,2,1,5,0,2,2018,11,2018,11
2,2,1344.0,2,0,5,0,9,2018,11,2018,11
1,0,360.0,79,2,7,0,2,2018,11,2018,11
2,0,768.0,51,0,0,0,2,2018,11,2018,12
3,1,576.0,49,1,5,0,2,2018,11,2018,11
1,0,360.0,66,2,4,0,2,2018,11,2018,12
2,0,150.0,65,0,5,0,2,2018,11,2018,12
1,1,450.0,35,2,5,0,16,2018,11,2018,11
1,0,200.0,2,1,0,0,2,2018,11,2018,11
3,0,300.0,2,1,4,0,19,2018,11,2018,12
2,1,960.0,111,0,5,0,2,2018,11,2018,11
1,1,150.0,72,1,5,0,16,2018,11,2018,11
1,1,150.0,28,0,5,0,6,2018,11,2018,11
3,1,240.0,81,2,5,0,2,2018,11,2019,8
2,0,200.0,2,2,4,0,2,2018,10,2018,12
1,0,768.0,2,0,4,0,2,2018,10,2018,12
1,1,300.0,27,1,5,0,2,2018,12,2018,12
3,1,150.0,65,1,5,0,2,2018,12,2018,12
1,1,768.0,2,1,5,0,2,2018,12,2018,12
1,1,300.0,60,1,5,0,2,2018,12,2018,12
1,1,240.0,62,1,5,0,12,2018,12,2018,12
3,1,300.0,27,1,5,0,10,2019,4,2019,4
2,0,768.0,51,1,0,0,2,2019,4,2019,2
1,0,150.0,65,1,3,0,2,2019,4,2019,4
1,1,240.0,22,2,5,0,15,2019,4,2019,4
1,1,1350.0,25,1,5,0,16,2019,6,2019,6
2,0,768.0,51,0,0,0,2,2019,6,2019,9
1,0,240.0,2,1,0,0,3,2019,6,2019,1
1,1,768.0,2,1,5,0,2,2019,6,2019,6
2,0,960.0,111,1,4,0,0,2019,6,2019,6
3,1,360.0,1,0,5,0,10,2019,1,2019,1
1,1,240.0,62,1,5,0,2,2019,1,2019,1
2,1,1344.0,6,0,5,0,4,2019,1,2019,1
3,0,200.0,2,2,4,0,2,2019,1,2019,1
3,1,240.0,26,0,5,0,2,2019,1,2019,1
2,0,1344.0,6,1,7,0,2,2019,1,2019,2
3,0,300.0,2,1,4,0,16,2019,1,2019,1
1,1,240.0,2,0,5,0,0,2019,1,2019,1
1,2,768.0,2,1,5,0,19,2019,1,2019,1
2,0,200.0,2,2,4,0,7,2019,1,2019,1
1,1,240.0,62,1,5,0,2,2019,1,2019,1
2,0,768.0,2,2,4,0,2,2019,1,2019,2
1,1,240.0,22,1,5,0,2,2019,1,2019,2
1,1,768.0,2,0,5,0,2,2019,1,2019,1
3,1,768.0,51,1,5,0,2,2019,1,2019,1
2,0,1344.0,2,2,0,0,2,2019,1,2019,2
1,1,240.0,62,1,5,0,2,2019,1,2019,1
2,2,768.0,2,2,5,0,2,2019,1,2019,1
2,1,1344.0,6,1,5,0,2,2019,2,2019,2
1,1,360.0,66,1,5,0,2,2019,2,2019,2
1,0,200.0,2,2,4,0,3,2019,2,2019,6
1,1,450.0,100,1,5,0,2,2019,2,2019,2
1,1,240.0,62,2,5,0,16,2018,7,2018,10
1,1,768.0,2,0,5,0,2,2019,2,2019,2
1,0,200.0,2,1,7,0,3,2019,2,2019,2
1,1,768.0,2,1,5,0,7,2019,2,2019,2
1,1,720.0,5,1,5,0,2,2019,2,2019,2
1,1,14876.0,28,1,5,0,16,2019,2,2019,2
3,0,768.0,2,0,0,0,2,2019,2,2019,2
1,0,0.0,2,1,3,0,17,2018,6,2018,6
2,0,960.0,2,2,4,0,2,2018,6,2018,9
1,0,768.0,2,1,4,0,2,2018,6,2018,7
1,1,360.0,79,0,5,0,2,2018,6,2018,6
1,0,200.0,2,1,7,0,2,2018,6,2018,9
3,0,768.0,2,0,0,1,16,2018,6,2018,10
1,0,0.0,2,1,7,0,2,2018,6,2018,7
1,0,200.0,2,1,7,0,2,2018,6,2018,7
1,1,324.0,0,1,5,1,2,2018,9,2018,9
2,0,240.0,2,1,4,0,16,2018,9,2018,12
1,1,1680.0,109,1,5,0,2,2018,9,2018,9
1,1,150.0,72,1,5,0,2,2018,9,2018,9
1,0,324.0,2,1,7,0,2,2018,9,2018,9
1,0,0.0,2,0,4,0,2,2018,9,2018,9
1,0,360.0,79,0,0,0,2,2018,9,2018,9
1,0,200.0,2,1,5,1,16,2018,9,2018,9
1,1,1344.0,110,1,5,0,2,2018,9,2018,9
3,0,200.0,2,1,0,0,2,2018,10,2018,10
1,0,200.0,2,2,0,0,2,2018,10,2018,10
1,0,200.0,2,1,4,0,17,2018,10,2018,10
1,1,768.0,2,1,5,0,2,2018,10,2018,10
1,1,240.0,62,0,5,0,2,2018,10,2018,10
3,1,240.0,81,1,5,0,11,2018,10,2018,10
3,0,360.0,20,1,4,0,2,2018,10,2018,11
1,1,240.0,62,2,5,0,2,2018,10,2018,10
1,1,1680.0,109,1,5,0,16,2018,10,2018,10
1,1,324.0,0,1,5,0,2,2018,10,2018,10
1,0,300.0,42,0,4,0,16,2018,10,2018,10
3,1,576.0,49,0,5,0,5,2018,10,2018,10
1,0,768.0,2,1,0,0,2,2018,8,2018,9
1,0,324.0,2,1,0,0,2,2018,8,2018,11
1,0,600.0,70,1,4,0,2,2018,11,2018,11
3,0,324.0,97,1,7,0,2,2018,11,2018,11
1,2,576.0,3,1,5,0,2,2018,11,2018,11
2,0,200.0,2,0,0,0,2,2018,11,2018,11
3,0,576.0,2,1,4,0,2,2018,11,2018,12
1,1,240.0,62,1,5,0,15,2018,11,2018,11
3,0,960.0,28,2,4,0,2,2018,11,2019,1
1,1,360.0,66,1,5,0,2,2018,11,2018,11
3,0,576.0,49,0,4,0,2,2018,11,2019,10
1,1,240.0,62,1,5,0,2,2018,11,2018,11
2,0,150.0,2,1,7,0,2,2018,11,2018,11
2,0,768.0,2,2,3,0,2,2018,11,2018,11
1,0,240.0,2,1,7,0,2,2018,11,2018,11
1,0,200.0,2,1,4,0,2,2018,11,2018,12
1,1,768.0,2,0,5,0,3,2018,12,2018,12
3,1,768.0,51,1,5,0,2,2018,12,2018,12
3,0,200.0,2,0,4,0,2,2018,12,2018,12
1,1,150.0,72,1,5,0,2,2018,12,2019,3
1,0,768.0,2,1,5,0,2,2018,12,2018,12
1,1,768.0,2,1,5,0,2,2018,12,2018,12
1,2,600.0,70,1,5,0,16,2018,12,2018,12
1,1,360.0,66,1,5,0,2,2018,12,2018,12
1,1,360.0,79,1,5,0,19,2018,12,2018,12
1,1,1350.0,25,0,5,0,2,2018,12,2018,12
1,1,150.0,72,0,5,0,16,2018,12,2019,1
1,0,300.0,16,1,4,0,2,2018,12,2019,2
1,2,300.0,16,1,5,0,2,2018,12,2018,12
2,0,1500.0,19,1,4,0,2,2018,12,2018,12
1,0,300.0,2,1,0,0,11,2018,12,2018,12
1,0,360.0,66,0,4,0,2,2018,12,2019,1
1,1,768.0,2,2,5,0,2,2018,12,2018,12
2,1,768.0,51,1,5,0,2,2018,12,2018,12
1,1,768.0,2,1,5,0,2,2019,6,2019,6
1,0,200.0,2,1,1,0,2,2019,6,2019,1
1,1,14876.0,28,1,5,0,15,2019,6,2019,6
1,1,768.0,2,1,5,0,12,2019,6,2019,6
1,0,768.0,2,1,0,0,2,2019,6,2019,2
1,0,960.0,87,1,4,0,2,2019,6,2019,10
1,1,960.0,87,1,5,0,2,2019,6,2019,6
2,0,768.0,51,1,5,0,2,2019,6,2019,1
2,1,240.0,26,1,5,0,2,2019,1,2019,1
1,1,240.0,62,1,5,0,2,2019,1,2019,1
2,1,240.0,81,0,5,0,0,2019,1,2019,1
3,1,360.0,20,1,5,0,11,2019,1,2019,1
3,1,960.0,111,1,5,0,16,2019,1,2019,1
2,1,300.0,83,1,5,0,2,2019,1,2019,1
1,0,300.0,82,0,5,0,9,2019,1,2019,1
1,0,240.0,2,1,5,0,8,2019,1,2019,1
3,0,240.0,26,1,4,0,15,2019,1,2019,1
2,1,768.0,51,1,5,0,2,2019,1,2019,7
1,1,768.0,2,1,5,0,2,2019,1,2019,1
1,0,768.0,2,1,4,0,3,2019,1,2019,7
2,0,240.0,2,0,0,0,14,2019,2,2019,2
1,0,300.0,60,1,4,0,15,2019,2,2019,2
1,1,1344.0,110,1,5,0,2,2019,2,2019,2
3,1,768.0,51,1,5,0,16,2019,2,2019,2
3,1,2400.0,111,1,5,0,2,2019,2,2019,2
1,1,768.0,2,1,5,0,2,2019,2,2019,2
1,0,768.0,2,1,0,0,2,2019,2,2019,2
3,0,576.0,49,1,5,0,2,2019,2,2019,2
1,0,240.0,22,1,4,0,2,2019,2,2019,9
1,0,200.0,2,1,5,0,16,2019,2,2019,2
3,1,300.0,83,2,5,0,2,2019,2,2019,2
1,2,240.0,2,0,5,0,14,2019,2,2019,2
1,1,150.0,28,1,5,0,2,2019,2,2019,2
1,1,768.0,2,1,5,0,2,2019,2,2019,2
3,0,200.0,2,1,7,0,2,2019,2,2019,2
1,0,768.0,2,1,5,0,14,2018,12,2019,1
1,0,768.0,2,1,5,0,2,2018,12,2019,1
1,0,768.0,51,1,3,0,2,2018,8,2018,8
1,0,200.0,110,1,0,0,2,2018,8,2018,8
1,2,324.0,0,0,5,1,2,2018,8,2018,8
1,1,360.0,66,2,5,0,2,2018,8,2018,8
1,0,576.0,2,1,3,1,2,2018,8,2018,10
1,0,240.0,22,1,4,0,2,2018,8,2018,1
1,1,576.0,3,1,5,0,2,2018,8,2018,8
1,1,360.0,79,1,5,0,2,2018,8,2018,8
1,0,360.0,79,1,0,0,2,2018,8,2018,9
1,1,240.0,62,1,5,0,2,2018,6,2018,8
1,0,200.0,2,1,4,0,2,2018,6,2018,9
1,1,768.0,2,1,5,0,16,2018,6,2018,6
1,0,600.0,2,0,0,1,18,2018,6,2018,7
3,1,768.0,51,1,5,0,2,2018,6,2018,10
1,1,1344.0,110,1,5,1,16,2018,6,2018,6
2,0,200.0,2,0,3,0,2,2018,6,2018,6
1,1,768.0,2,1,5,0,16,2018,7,2018,7
3,0,200.0,2,1,3,0,2,2018,7,2018,10
1,1,960.0,87,1,5,1,8,2018,7,2018,7
1,0,768.0,2,1,7,0,1,2018,7,2018,10
1,1,960.0,87,0,5,0,2,2018,7,2018,7
2,0,360.0,2,0,0,0,2,2018,7,2018,9
1,0,300.0,82,1,5,0,7,2018,9,2018,1
1,1,240.0,62,1,5,0,2,2018,9,2018,9
1,1,1008.0,78,1,5,0,2,2018,9,2018,9
1,0,240.0,2,0,4,0,2,2018,9,2018,9
1,1,360.0,79,1,5,0,5,2018,1,2018,1
1,0,200.0,2,1,7,0,18,2018,1,2018,1
1,0,1680.0,109,3,4,0,2,2018,1,2018,1
3,1,240.0,81,1,5,0,2,2018,1,2018,1
3,1,240.0,26,1,5,0,2,2018,1,2018,1
1,0,240.0,31,1,0,0,14,2018,1,2018,10
3,0,200.0,2,1,7,0,6,2018,10,2018,10
1,0,360.0,66,1,4,0,2,2018,10,2018,10
2,1,150.0,17,1,5,0,2,2018,10,2018,10
1,1,360.0,79,1,5,0,2,2018,10,2018,10
2,0,200.0,106,1,0,0,2,2018,10,2018,10
